155.81
82.69
88.44
46.01
10.46
35.93
122.72
200.93
226.92
239.32
238.28
217.06
201.23
226.33
228.64
235.51
251.05
256.95
258.44
257.17
235.89
229.16
221.62
221.69
181.73
172.10
161.27
95.91
37.12
73.28
137.21
175.53
202.95
230.21
241.12
234.92
238.65
247.54
249.33
252.02
256.43
261.51
268.75
265.02
252.84
250.53
247.76
246.79
241.12
249.65
237.33
235.83
233.66
230.45
225.15
225.37
224.10
228.81
228.51
226.12
226.64
228.51
224.40
228.59
232.25
235.53
237.40
236.35
234.86
234.19
232.10
231.27
228.66
229.93
228.89
227.32
215.07
212.30
214.77
249.36
237.48
237.78
237.10
236.28
233.97
232.10
232.02
232.10
233.52
234.64
234.56
232.32
229.71
227.62
224.85
221.94
186.68
141.43
74.56
11.43
1.05
6.35
74.11
182.89
199.33
215.24
218.75
215.54
237.58
227.04
225.92
225.55
227.12
227.72
227.42
225.33
222.86
215.84
206.95
192.00
164.66
162.38
119.19
121.28
48.20
28.62
0.90
0.52
142.51
130.70
179.20
65.76
134.14
145.72
102.68
130.18
152.30
187.42
215.81
239.28
264.16
224.03
224.56
224.86
283.59
247.37
241.24
233.02
224.95
223.90
223.30
227.04
232.79
239.82
233.02
236.16
235.78
233.32
231.15
229.21
230.10
232.87
235.63
232.42
227.34
223.23
221.28
220.16
199.39
217.92
216.73
217.32
207.16
202.00
206.41
247.96
255.66
267.17
243.03
239.22
233.39
233.09
232.27
233.24
233.91
250.95
254.47
233.99
231.30
228.53
226.29
220.16
217.25
211.34
211.79
212.76
210.07
214.48
215.23
228.83
281.00
351.17
351.77
351.69
351.10
314.10
316.64
246.99
230.48
229.51
228.23
225.54
220.16
213.96
209.10
201.26
180.93
141.61
37.07
0.75
0.82
13.08
154.99
191.08
201.70
204.31
208.65
209.47
209.39
209.24
209.09
209.69
212.53
215.82
291.97
320.89
269.92
216.94
222.32
223.29
208.72
188.40
189.37
207.31
239.97
216.73
210.00
270.31
347.51
357.60
341.38
325.91
298.93
270.31
243.93
234.89
232.42
243.55
320.23
304.31
211.72
206.56
205.89
201.03
197.37
194.82
194.37
192.88
193.47
195.79
201.39
216.34
323.50
354.22
303.62
270.97
239.51
214.02
212.60
210.96
215.59
265.66
328.21
340.84
224.26
206.25
265.89
271.57
194.82
261.63
254.08
195.42
192.43
189.89
189.22
190.26
189.89
191.83
193.77
193.18
190.86
188.24
186.90
185.85
188.10
190.94
191.68
189.96
185.18
180.17
173.07
159.40
144.30
150.29
144.76
137.21
137.06
135.71
139.45
129.96
